"","sire","dam","id","loci","n.loci","LLRdam","LLRsire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"136","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-B3-pH75.bam","CM084268_1_50216526.0, CM084274_1_4708043.1, CM084273_1_42253151.0, CM084269_1_15799397.1, CM084268_1_3691150.0, CM084266_1_50301498.1, CM084265_1_59221322.0, CM084276_1_1856643.0, CM084272_1_18194129.1, CM084271_1_30532519.0, CM084274_1_4671994.1, CM084266_1_70706235.1, CM084264_1_65422.1, CM084269_1_15798267.1, CM084268_1_28845789.0, CM084271_1_340894.1, CM084274_1_4795062.0, CM084268_1_3702289.1, CM084277_1_29208395.0, CM084266_1_69063996.1, CM084276_1_2855915.0, CM084279_1_31409239.0, CM084266_1_23317745.0, CM084272_1_1883699.1, CM084279_1_31073085.0, CM084265_1_69381534.1, CM084273_1_32683002.1, CM084265_1_70799356.1, CM084277_1_1856957.0, CM084268_1_50216537.0","30","-0.07","-0.12","0.19","1","2, 4","FALSE"
"137","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J29-pH75.bam","CM084275_1_39502463.1, CM084277_1_29208305.1, CM084269_1_46689554.0, CM084275_1_25393266.0, CM084267_1_591197.1, CM084272_1_1308683.1, CM084272_1_11675265.1, CM084266_1_69314168.1, CM084277_1_10628711.1, CM084278_1_22667324.1, CM084269_1_15806965.0, CM084271_1_43868179.0, CM084274_1_4694263.0, CM084272_1_1327530.0, CM084279_1_31068246.0, CM084278_1_23540735.1, CM084267_1_832157.0, CM084271_1_218835.0, CM084269_1_12905562.1, CM084266_1_64002736.0, CM084270_1_8444534.1, CM084265_1_71820726.1, CM084276_1_37355346.1, CM084270_1_46588177.0, CM084278_1_4074299.1, CM084264_1_72912659.1, CM084264_1_71189798.0, CM084267_1_51248500.1, CM084277_1_30631457.1, CM084265_1_59221301.1","30","-0.49","-0.3","0.79","1","2, 4","FALSE"
"138","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F2-J25-pH75.bam","CM084265_1_58530104.1, CM084274_1_4708223.0, CM084275_1_8878532.1, CM084268_1_50225025.1, CM084274_1_4709089.1, CM084269_1_40451676.0, CM084266_1_65576820.0, CM084278_1_34806817.0, CM084275_1_524618.0, CM084274_1_4715467.0, CM084270_1_15641821.0, CM084265_1_70975032.0, CM084273_1_42287238.0, CM084270_1_32126731.0, CM084264_1_73604407.0, CM084268_1_938570.1, CM084274_1_42473136.1, CM084271_1_3820373.1, CM084271_1_379009.0, CM084264_1_15064482.0, CM084279_1_32652116.1, CM084266_1_64002578.1, CM084267_1_8687446.0, CM084274_1_41835817.0, CM084266_1_66377772.0, CM084272_1_2073148.1, CM084279_1_10157010.0, CM084273_1_31862797.0, CM084275_1_25388546.0, CM084272_1_11675288.1","30","-0.3","0.02","0.32","2, 4","2, 4","TRUE"
"139","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B21-pH75.bam","adapter_trim.F2-J30-pH75.bam","CM084268_1_28845522.0, CM084264_1_34301153.0, CM084266_1_69085644.1, CM084269_1_1577711.0, CM084279_1_993504.1, CM084270_1_47103324.0, CM084271_1_290001.1, CM084278_1_23542543.1, CM084273_1_42294202.0, CM084272_1_1308683.0, CM084275_1_675849.1, CM084275_1_524614.0, CM084270_1_46589386.0, CM084272_1_33454573.1, CM084265_1_64528148.1, CM084268_1_49533758.0, CM084267_1_51241061.1, CM084273_1_31865846.1, CM084274_1_4795052.1, CM084265_1_60219092.1, CM084272_1_1894340.0, CM084266_1_68919270.1, CM084275_1_400325.0, CM084279_1_161440.1, CM084271_1_44083010.0, CM084276_1_1625257.1, CM084275_1_39502406.1, CM084278_1_5144752.0, CM084274_1_4773486.0, CM084277_1_1856957.1","30","-0.39","-0.22","0.61","1","2, 4","FALSE"
"140","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F2-B5-pH75.bam","CM084273_1_31862314.0, CM084271_1_19655820.0, CM084269_1_35627096.0, CM084267_1_50994193.1, CM084265_1_70980049.1, CM084268_1_50321875.1, CM084269_1_45238238.1, CM084275_1_400249.0, CM084270_1_10495951.1, CM084264_1_71189798.1, CM084264_1_2740137.0, CM084269_1_47255820.0, CM084267_1_6421491.1, CM084276_1_12385340.0, CM084274_1_4788623.0, CM084265_1_59221229.1, CM084267_1_30270802.1, CM084276_1_38773525.0, CM084272_1_7002400.1, CM084272_1_33454573.1, CM084264_1_73931084.1, CM084276_1_38552579.0, CM084272_1_36474160.1, CM084267_1_2908852.1, CM084279_1_32640578.1, CM084272_1_18188700.0, CM084279_1_32640576.1, CM084278_1_20600197.1, CM084278_1_22654265.1, CM084278_1_20734392.0","30","-0.11","-0.33","0.44","2, 4","2, 4","TRUE"
"141","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B12-pH75.bam","adapter_trim.F2-J31-pH75.bam","CM084275_1_2509498.1, CM084279_1_161074.1, CM084276_1_54402.0, CM084274_1_4863301.1, CM084266_1_70743740.0, CM084276_1_12392697.1, CM084264_1_70175562.0, CM084274_1_4773492.0, CM084266_1_69315458.0, CM084266_1_57882847.0, CM084271_1_43934405.0, CM084265_1_60313980.1, CM084271_1_19655912.1, CM084269_1_47265300.0, CM084264_1_70456944.1, CM084278_1_32252661.1, CM084270_1_9401006.0, CM084278_1_4074395.0, CM084270_1_47076316.0, CM084266_1_64164374.0, CM084268_1_3703420.0, CM084264_1_73311149.1, CM084264_1_66522465.0, CM084271_1_43816629.1, CM084274_1_4720394.0, CM084274_1_4793160.1, CM084269_1_12905562.1, CM084279_1_32662843.0, CM084276_1_38558585.1, CM084278_1_22645215.1","30","-0.5","-0.37","0.87","2","2, 4","TRUE"
"142","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F2-J8-pH75.bam","CM084274_1_4863779.0, CM084264_1_73604407.1, CM084275_1_66834.0, CM084271_1_44090307.1, CM084267_1_13229742.0, CM084265_1_72368293.0, CM084265_1_66688742.1, CM084268_1_49082756.0, CM084269_1_1567833.0, CM084276_1_38772805.1, CM084273_1_268148.0, CM084266_1_68322200.1, CM084269_1_46688892.1, CM084271_1_760000.0, CM084274_1_4864007.1, CM084270_1_46588167.0, CM084266_1_67912135.0, CM084267_1_2652515.0, CM084277_1_30168102.0, CM084264_1_73931171.1, CM084270_1_8242350.0, CM084275_1_39776496.1, CM084274_1_4704387.0, CM084265_1_69381619.0, CM084279_1_32665186.1, CM084266_1_57882817.1, CM084264_1_73604722.0, CM084273_1_32683001.0, CM084264_1_74035920.1, CM084265_1_58036330.1","30","-0.2","-0.2","0.4","2, 4","2, 4","TRUE"
"143","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B6-pH75.bam","adapter_trim.F2-J26-pH75.bam","CM084275_1_39502454.0, CM084275_1_66811.1, CM084268_1_50216537.0, CM084271_1_43868125.1, CM084279_1_649336.0, CM084265_1_68807625.0, CM084264_1_66439628.1, CM084265_1_68786095.0, CM084265_1_65233014.1, CM084275_1_23083662.1, CM084265_1_68798193.0, CM084266_1_64002578.1, CM084276_1_56048.1, CM084276_1_38271843.1, CM084268_1_50321875.1, CM084269_1_4636883.1, CM084269_1_35627054.0, CM084271_1_256611.1, CM084276_1_38785557.1, CM084268_1_938570.1, CM084269_1_46733079.0, CM084267_1_2426163.0, CM084264_1_70173624.1, CM084278_1_4074392.0, CM084274_1_4864709.0, CM084274_1_4795903.1, CM084270_1_19461856.1, CM084279_1_649298.0, CM084279_1_32662843.0, CM084278_1_22665042.0","30","-0.13","0.1","0.23","1, 4","2, 4","TRUE"
"144","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F2-J29-pH75.bam","CM084268_1_50216526.0, CM084274_1_4708043.1, CM084273_1_42253151.0, CM084269_1_15799397.1, CM084268_1_3691150.0, CM084266_1_50301498.1, CM084265_1_59221322.0, CM084276_1_1856643.0, CM084272_1_18194129.1, CM084271_1_30532519.0, CM084274_1_4671994.1, CM084266_1_70706235.1, CM084264_1_65422.1, CM084269_1_15798267.1, CM084268_1_28845789.0, CM084271_1_340894.1, CM084274_1_4795062.0, CM084268_1_3702289.1, CM084277_1_29208395.0, CM084266_1_69063996.1, CM084276_1_2855915.0, CM084279_1_31409239.0, CM084266_1_23317745.0, CM084272_1_1883699.1, CM084279_1_31073085.0, CM084265_1_69381534.1, CM084273_1_32683002.1, CM084265_1_70799356.1, CM084277_1_1856957.0, CM084268_1_50216537.0","30","0.04","-0.15","0.19","2, 4","2, 4","TRUE"
"145","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B21-pH75.bam","adapter_trim.F2-J49-pH75.bam","CM084277_1_30629891.0, CM084265_1_59221322.1, CM084274_1_4793160.1, CM084265_1_71792056.1, CM084268_1_50225492.1, CM084265_1_72368245.1, CM084266_1_64164372.1, CM084265_1_59221275.1, CM084269_1_39737147.0, CM084270_1_35204451.1, CM084278_1_20858397.0, CM084266_1_25399242.0, CM084264_1_72118705.0, CM084279_1_32973101.1, CM084277_1_18535878.1, CM084277_1_10417524.0, CM084278_1_16774020.1, CM084265_1_73060616.0, CM084271_1_11500090.0, CM084277_1_30026693.0, CM084276_1_7202997.0, CM084271_1_3823416.1, CM084272_1_33603798.0, CM084276_1_38772790.0, CM084265_1_70589360.1, CM084273_1_42252907.1, CM084272_1_33616442.1, CM084265_1_72992173.1, CM084266_1_63468235.0, CM084273_1_31862762.0","30","-0.64","-0.19","0.83","1","2, 4","FALSE"
"146","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J62-pH75.bam","CM084266_1_64725838.0, CM084264_1_34297313.0, CM084265_1_72990731.1, CM084272_1_33462360.1, CM084266_1_69314162.1, CM084272_1_41037487.0, CM084266_1_23296704.1, CM084264_1_66439568.1, CM084268_1_3691704.1, CM084265_1_72636291.0, CM084279_1_1512885.0, CM084267_1_728194.1, CM084264_1_73152605.1, CM084265_1_72368298.1, CM084265_1_791030.1, CM084265_1_72637027.1, CM084264_1_72075476.0, CM084271_1_3814120.0, CM084265_1_71899669.1, CM084275_1_25400810.1, CM084272_1_33454573.1, CM084266_1_68919241.0, CM084272_1_18574376.1, CM084265_1_66689301.0, CM084268_1_22932621.0, CM084270_1_8242350.1, CM084265_1_24901859.1, CM084267_1_728194.0, CM084264_1_34294487.1, CM084267_1_2908130.0","30","-0.08","-0.02","0.1","1","2, 4","FALSE"
"147","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B12-pH75.bam","adapter_trim.F2-J70-pH75.bam","CM084273_1_31862314.0, CM084271_1_19655820.0, CM084269_1_35627096.0, CM084267_1_50994193.1, CM084265_1_70980049.1, CM084268_1_50321875.1, CM084269_1_45238238.1, CM084275_1_400249.0, CM084270_1_10495951.1, CM084264_1_71189798.1, CM084264_1_2740137.0, CM084269_1_47255820.0, CM084267_1_6421491.1, CM084276_1_12385340.0, CM084274_1_4788623.0, CM084265_1_59221229.1, CM084267_1_30270802.1, CM084276_1_38773525.0, CM084272_1_7002400.1, CM084272_1_33454573.1, CM084264_1_73931084.1, CM084276_1_38552579.0, CM084272_1_36474160.1, CM084267_1_2908852.1, CM084279_1_32640578.1, CM084272_1_18188700.0, CM084279_1_32640576.1, CM084278_1_20600197.1, CM084278_1_22654265.1, CM084278_1_20734392.0","30","-0.29","-0.26","0.55","2","2, 4","TRUE"
"148","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B12-pH75.bam","adapter_trim.F2-J62-pH75.bam","CM084267_1_50994187.0, CM084272_1_18194192.1, CM084264_1_8112672.1, CM084274_1_4863041.0, CM084267_1_5168533.0, CM084272_1_36474242.1, CM084266_1_70707515.0, CM084277_1_4875899.1, CM084271_1_3819398.1, CM084276_1_38558559.0, CM084277_1_30953045.1, CM084279_1_20158977.1, CM084270_1_4920918.0, CM084265_1_70595159.1, CM084268_1_43541.0, CM084266_1_57882817.1, CM084274_1_4812118.1, CM084269_1_4636883.0, CM084275_1_327911.0, CM084272_1_33503448.1, CM084267_1_48167440.0, CM084265_1_61648709.1, CM084264_1_75338719.0, CM084269_1_43524558.0, CM084266_1_50301523.0, CM084265_1_64196884.0, CM084266_1_69314168.1, CM084274_1_4863903.0, CM084265_1_68073022.0, CM084269_1_15828546.1","30","-0.1","-0.06","0.16","2","2, 4","TRUE"
"149","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F2-B17-pH75.bam","CM084275_1_328864.1, CM084272_1_33453681.1, CM084275_1_23104495.0, CM084274_1_4867333.0, CM084272_1_33515314.1, CM084274_1_4730089.0, CM084266_1_64164374.1, CM084272_1_33546605.1, CM084278_1_22657588.0, CM084264_1_72054053.0, CM084271_1_43868149.0, CM084279_1_31073068.0, CM084265_1_72368298.0, CM084274_1_4788661.1, CM084269_1_40338578.1, CM084266_1_63468235.0, CM084269_1_43529904.0, CM084274_1_4709671.1, CM084276_1_12392697.0, CM084264_1_68688963.0, CM084265_1_71899680.1, CM084279_1_1062128.0, CM084276_1_59031.0, CM084274_1_4793160.0, CM084278_1_5144637.0, CM084270_1_21846007.0, CM084265_1_69381551.0, CM084274_1_4788646.0, CM084264_1_65418.0, CM084266_1_68960407.0","30","0.12","0.04","0.16","3","2, 4","FALSE"
"150","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B21-pH75.bam","adapter_trim.F2-J9-pH75.bam","CM084279_1_10151202.1, CM084265_1_64585921.0, CM084267_1_6420929.0, CM084266_1_64725843.1, CM084271_1_44104310.0, CM084278_1_22645215.0, CM084268_1_1508040.0, CM084276_1_38775920.1, CM084265_1_72636285.1, CM084269_1_43523945.0, CM084279_1_10151202.1, CM084274_1_42294261.0, CM084269_1_15813148.0, CM084275_1_39500153.0, CM084272_1_43331300.1, CM084264_1_65945.0, CM084264_1_2740285.1, CM084279_1_16586112.0, CM084269_1_15828545.0, CM084264_1_69902275.1, CM084274_1_4695205.1, CM084264_1_73886234.1, CM084271_1_44105575.0, CM084265_1_64196884.1, CM084271_1_43860417.1, CM084266_1_63195133.1, CM084270_1_46588167.1, CM084267_1_52896140.1, CM084274_1_4694578.1, CM084279_1_32973101.1","30","-0.3","-0.1","0.4","1","2, 4","FALSE"
"151","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J6-pH75.bam","CM084279_1_33014997.1, CM084271_1_1034868.0, CM084267_1_2908957.0, CM084276_1_4855640.0, CM084276_1_37353147.0, CM084273_1_31862179.0, CM084266_1_66485296.0, CM084268_1_22040366.0, CM084264_1_39013.1, CM084272_1_1894340.1, CM084277_1_30026693.1, CM084276_1_25975836.1, CM084267_1_5952857.0, CM084266_1_71166433.1, CM084279_1_1079183.0, CM084276_1_38489687.1, CM084265_1_71853183.0, CM084274_1_4778747.0, CM084270_1_47077463.1, CM084265_1_3130640.0, CM084264_1_72054047.1, CM084265_1_59221213.0, CM084279_1_32666436.1, CM084272_1_18194972.0, CM084277_1_30611605.1, CM084279_1_10156950.1, CM084279_1_10156946.1, CM084266_1_52832550.1, CM084267_1_50994309.0, CM084266_1_69623578.1","30","-0.35","-0.05","0.4","1","2, 4","FALSE"
"152","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F2-J68-pH75.bam","CM084279_1_10151202.1, CM084265_1_64585921.0, CM084267_1_6420929.0, CM084266_1_64725843.1, CM084271_1_44104310.0, CM084278_1_22645215.0, CM084268_1_1508040.0, CM084276_1_38775920.1, CM084265_1_72636285.1, CM084269_1_43523945.0, CM084279_1_10151202.1, CM084274_1_42294261.0, CM084269_1_15813148.0, CM084275_1_39500153.0, CM084272_1_43331300.1, CM084264_1_65945.0, CM084264_1_2740285.1, CM084279_1_16586112.0, CM084269_1_15828545.0, CM084264_1_69902275.1, CM084274_1_4695205.1, CM084264_1_73886234.1, CM084271_1_44105575.0, CM084265_1_64196884.1, CM084271_1_43860417.1, CM084266_1_63195133.1, CM084270_1_46588167.1, CM084267_1_52896140.1, CM084274_1_4694578.1, CM084279_1_32973101.1","30","-0.3","-0.03","0.33","3","2, 4","FALSE"
"153","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J25-pH75.bam","CM084271_1_337322.0, CM084268_1_49735243.1, CM084264_1_12084160.0, CM084277_1_29780644.0, CM084278_1_281246.0, CM084264_1_26777914.0, CM084264_1_73927104.0, CM084277_1_30953033.1, CM084268_1_50790919.1, CM084275_1_39776636.0, CM084266_1_68661769.1, CM084264_1_34297313.0, CM084266_1_69806294.1, CM084265_1_71265331.1, CM084275_1_19996655.0, CM084266_1_70706208.1, CM084274_1_4812546.1, CM084269_1_46733079.1, CM084266_1_62460055.1, CM084264_1_70171655.1, CM084270_1_12307511.1, CM084270_1_46590815.0, CM084276_1_11709759.0, CM084279_1_10150672.0, CM084264_1_70173615.1, CM084266_1_64725871.0, CM084266_1_69625503.1, CM084269_1_1526868.0, CM084269_1_15809957.1, CM084266_1_65576813.1","30","-0.2","0.12","0.32","1","2, 4","FALSE"
"154","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B12-pH75.bam","adapter_trim.F2-J62-pH75.bam","CM084264_1_73604686.1, CM084270_1_19461856.0, CM084276_1_38450614.1, CM084266_1_64726670.1, CM084274_1_4862784.0, CM084274_1_21938486.1, CM084277_1_18545080.0, CM084269_1_1567833.0, CM084272_1_18170755.0, CM084274_1_5028288.1, CM084274_1_4708043.1, CM084278_1_277798.1, CM084267_1_728194.0, CM084271_1_44066688.0, CM084265_1_70609247.1, CM084264_1_72075482.0, CM084264_1_70456947.0, CM084270_1_15641795.1, CM084270_1_4920918.1, CM084271_1_218791.0, CM084267_1_48167440.1, CM084278_1_22645215.1, CM084271_1_43860456.0, CM084267_1_50392699.0, CM084266_1_70181797.1, CM084277_1_30168106.1, CM084277_1_30611563.1, CM084264_1_74191504.0, CM084264_1_69862119.1, CM084278_1_23540735.0","30","0","-0.12","0.12","2","2, 4","TRUE"
"155","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F2-B21-pH75.bam","CM084270_1_4751873.0, CM084272_1_1596710.1, CM084272_1_43469575.0, CM084264_1_70456944.0, CM084265_1_58530104.1, CM084266_1_59802412.1, CM084274_1_3692509.1, CM084279_1_10156950.1, CM084268_1_50216526.0, CM084264_1_69298657.1, CM084266_1_58086155.0, CM084271_1_346606.1, CM084267_1_13261464.1, CM084272_1_1894276.1, CM084268_1_49721842.1, CM084274_1_4792243.1, CM084275_1_38995260.0, CM084275_1_35722051.0, CM084264_1_64487839.0, CM084269_1_1555094.1, CM084266_1_68515581.0, CM084264_1_72117194.0, CM084264_1_70210132.0, CM084271_1_337313.1, CM084269_1_45238238.0, CM084276_1_12383618.1, CM084276_1_38558590.1, CM084265_1_68525973.1, CM084273_1_42285391.0, CM084265_1_72992174.0","30","-0.29","-0.17","0.46","3","2, 4","FALSE"
"156","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F2-J26-pH75.bam","CM084267_1_50994187.0, CM084272_1_18194192.1, CM084264_1_8112672.1, CM084274_1_4863041.0, CM084267_1_5168533.0, CM084272_1_36474242.1, CM084266_1_70707515.0, CM084277_1_4875899.1, CM084271_1_3819398.1, CM084276_1_38558559.0, CM084277_1_30953045.1, CM084279_1_20158977.1, CM084270_1_4920918.0, CM084265_1_70595159.1, CM084268_1_43541.0, CM084266_1_57882817.1, CM084274_1_4812118.1, CM084269_1_4636883.0, CM084275_1_327911.0, CM084272_1_33503448.1, CM084267_1_48167440.0, CM084265_1_61648709.1, CM084264_1_75338719.0, CM084269_1_43524558.0, CM084266_1_50301523.0, CM084265_1_64196884.0, CM084266_1_69314168.1, CM084274_1_4863903.0, CM084265_1_68073022.0, CM084269_1_15828546.1","30","-0.34","-0.03","0.37","2, 4","2, 4","TRUE"
"157","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B6-pH75.bam","adapter_trim.F2-J30-pH75.bam","CM084275_1_2509498.1, CM084279_1_161074.1, CM084276_1_54402.0, CM084274_1_4863301.1, CM084266_1_70743740.0, CM084276_1_12392697.1, CM084264_1_70175562.0, CM084274_1_4773492.0, CM084266_1_69315458.0, CM084266_1_57882847.0, CM084271_1_43934405.0, CM084265_1_60313980.1, CM084271_1_19655912.1, CM084269_1_47265300.0, CM084264_1_70456944.1, CM084278_1_32252661.1, CM084270_1_9401006.0, CM084278_1_4074395.0, CM084270_1_47076316.0, CM084266_1_64164374.0, CM084268_1_3703420.0, CM084264_1_73311149.1, CM084264_1_66522465.0, CM084271_1_43816629.1, CM084274_1_4720394.0, CM084274_1_4793160.1, CM084269_1_12905562.1, CM084279_1_32662843.0, CM084276_1_38558585.1, CM084278_1_22645215.1","30","-0.35","-0.05","0.4","1, 4","2, 4","TRUE"
"158","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B11-pH75.bam","adapter_trim.F2-J62-pH75.bam","CM084274_1_4730089.0, CM084265_1_24898691.0, CM084266_1_50301523.0, CM084278_1_5142968.0, CM084269_1_43528550.1, CM084275_1_23095998.1, CM084264_1_6517635.1, CM084269_1_12905597.0, CM084270_1_32126731.0, CM084274_1_4778747.1, CM084272_1_33453891.1, CM084272_1_675601.1, CM084271_1_12812951.0, CM084265_1_73060898.0, CM084269_1_40438751.1, CM084264_1_73309412.0, CM084269_1_4636883.1, CM084276_1_25807604.1, CM084267_1_2426144.0, CM084266_1_64723817.0, CM084279_1_32652220.0, CM084275_1_667604.1, CM084274_1_42473136.1, CM084266_1_57882616.1, CM084271_1_1033788.0, CM084266_1_71149027.0, CM084266_1_69141150.1, CM084266_1_68319477.1, CM084276_1_38970473.0, CM084276_1_4238114.1","30","-0.31","-0.01","0.32","2, 4","2, 4","TRUE"
"159","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B6-pH75.bam","adapter_trim.F2-B10-pH75.bam","CM084274_1_4694522.0, CM084275_1_39338236.1, CM084266_1_70181797.0, CM084267_1_13229742.1, CM084271_1_44104716.1, CM084266_1_69052082.0, CM084277_1_10628425.1, CM084267_1_9175848.1, CM084275_1_36064332.1, CM084266_1_68661534.0, CM084266_1_59802398.0, CM084269_1_1567133.0, CM084276_1_714435.0, CM084277_1_36521583.1, CM084275_1_23095998.1, CM084266_1_65401967.0, CM084265_1_64527991.0, CM084267_1_2309126.1, CM084267_1_5165677.1, CM084265_1_66141859.0, CM084279_1_10156951.0, CM084264_1_6151084.1, CM084274_1_4867255.0, CM084274_1_3691337.0, CM084265_1_60313980.1, CM084267_1_2908982.1, CM084271_1_3819803.1, CM084269_1_40438751.1, CM084272_1_33462360.0, CM084264_1_8098050.1","30","-0.38","-0.7","1.08","1, 4","2, 4","TRUE"
"160","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J26-pH75.bam","CM084271_1_7136527.1, CM084272_1_27414394.1, CM084274_1_34977123.1, CM084269_1_43523784.0, CM084271_1_44090328.0, CM084270_1_9411968.1, CM084269_1_42862779.0, CM084270_1_39395894.0, CM084264_1_69534058.0, CM084269_1_1572991.1, CM084269_1_4628748.0, CM084278_1_30230906.0, CM084276_1_38558690.0, CM084274_1_42855649.0, CM084264_1_12084151.1, CM084273_1_214007.0, CM084264_1_26777912.0, CM084271_1_44069731.1, CM084265_1_66689301.0, CM084264_1_74191575.1, CM084266_1_69056442.0, CM084274_1_4868366.1, CM084274_1_5046215.0, CM084270_1_972098.1, CM084265_1_70800987.0, CM084264_1_73604407.0, CM084272_1_2073148.0, CM084276_1_1856902.0, CM084268_1_50679553.1, CM084276_1_38117403.0","30","-0.38","-0.47","0.85","1","2, 4","FALSE"
"161","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B12-pH75.bam","adapter_trim.F2-J48-pH75.bam","CM084264_1_72117233.1, CM084276_1_1856932.1, CM084279_1_10150672.0, CM084276_1_38788200.0, CM084275_1_25395465.0, CM084264_1_69534058.0, CM084276_1_38558559.0, CM084264_1_70174663.0, CM084279_1_1062144.1, CM084274_1_4694202.1, CM084271_1_44090335.0, CM084266_1_65576820.1, CM084265_1_60219092.0, CM084264_1_64487824.0, CM084264_1_6151081.0, CM084266_1_67097921.0, CM084269_1_43523893.0, CM084276_1_12392691.0, CM084278_1_20736236.0, CM084269_1_1555101.0, CM084267_1_2908060.1, CM084271_1_287653.1, CM084265_1_61648598.1, CM084271_1_379032.1, CM084275_1_23083657.0, CM084276_1_2857930.1, CM084267_1_4505277.1, CM084275_1_23095265.1, CM084267_1_2426163.1, CM084272_1_33452056.1","30","-0.02","-0.12","0.14","2","2, 4","TRUE"
"162","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B17-pH75.bam","adapter_trim.F2-J25-pH75.bam","CM084275_1_1304711.0, CM084267_1_2908957.0, CM084266_1_70707608.1, CM084274_1_41835817.1, CM084275_1_667184.0, CM084265_1_68019714.0, CM084276_1_56048.0, CM084275_1_328864.1, CM084266_1_23295949.1, CM084275_1_400325.1, CM084278_1_22644846.0, CM084271_1_3816215.0, CM084264_1_74191574.1, CM084273_1_42255116.0, CM084265_1_70979994.0, CM084268_1_50216537.1, CM084268_1_28845509.0, CM084279_1_31065257.1, CM084268_1_22932621.0, CM084276_1_37352420.0, CM084266_1_57882581.0, CM084277_1_10417524.1, CM084275_1_23095308.0, CM084274_1_4795086.1, CM084264_1_8099092.0, CM084273_1_31861630.1, CM084277_1_18535877.1, CM084271_1_30532477.1, CM084275_1_327930.1, CM084269_1_46858338.1","30","-0.01","0.07","0.08","1","2, 4","FALSE"
"163","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B16-pH75.bam","adapter_trim.F2-B1-pH75.bam","CM084267_1_956424.1, CM084271_1_3819544.0, CM084275_1_36064337.0, CM084272_1_9069880.0, CM084266_1_69063996.1, CM084266_1_68919270.1, CM084264_1_74076720.0, CM084274_1_4704387.1, CM084279_1_32917232.0, CM084267_1_832165.0, CM084279_1_16586112.1, CM084265_1_72368293.1, CM084269_1_46733079.0, CM084271_1_37244938.0, CM084268_1_18519472.0, CM084265_1_59221309.0, CM084265_1_68798193.1, CM084266_1_59802412.0, CM084266_1_70743731.1, CM084271_1_43817237.1, CM084266_1_65347099.1, CM084276_1_38787722.0, CM084278_1_4074395.0, CM084264_1_69875456.0, CM084268_1_23612506.0, CM084268_1_42024.1, CM084279_1_32917233.0, CM084266_1_69625511.1, CM084264_1_12084114.1, CM084266_1_58087892.1","30","-0.09","-0.02","0.11","3","2, 4","FALSE"
"164","adapter_trim.F1-B4-pH75.bam","adapter_trim.F1-B6-pH75.bam","adapter_trim.F2-J30-pH75.bam","CM084271_1_256611.1, CM084275_1_23075960.0, CM084277_1_31296172.1, CM084271_1_3820382.0, CM084274_1_4868380.1, CM084268_1_50739258.1, CM084274_1_4796888.0, CM084264_1_34300042.0, CM084265_1_39553345.1, CM084267_1_2135741.0, CM084274_1_42859637.0, CM084278_1_4074395.1, CM084266_1_66383611.0, CM084273_1_32698886.0, CM084270_1_32126729.1, CM084275_1_524594.0, CM084269_1_15823117.0, CM084275_1_2509498.1, CM084276_1_38785504.0, CM084265_1_70974986.1, CM084269_1_15799434.1, CM084265_1_60316158.1, CM084266_1_69793914.0, CM084275_1_1303251.0, CM084266_1_69051064.0, CM084269_1_45438488.0, CM084269_1_1567462.0, CM084268_1_50681648.1, CM084269_1_46688892.1, CM084270_1_972098.0","30","-0.54","-0.39","0.93","1, 4","2, 4","TRUE"
