"","Airradians_TranscriptID","Airradians_NCBI_refseq","Airradians_gene_id","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai1","Ai2","Ai3","Ai4","Ai5","Ai6","Ai7","Ai8","Ai9","Ai10","Ai11","Ai12","Ai13","Ai14","Ai15","Ai16","Ai17","Ai18","Ai19","Ai20"
"1145","rna-XM_069261369.1","NC_091136.1","LOC138318726","XM_022447989.1","LOC111111171","RNA polymerase-associated protein RTF1 homolog","GO:0003677;GO:0005654;GO:0006464;GO:0009058;GO:0032991;GO:0034641;GO:0051276",117.819453368954,0.305057588709958,0.62034661438263,0.491753451437067,0.622893646734604,0.927270890598267,190.239851265184,89.8340634342672,61.8527415587051,149.703892197158,0,68.1830692564916,87.8548132988399,164.994759514961,72.7508661020029,168.80574807515,0,163.756222727701,89.735071819074,58.721382862298,220.130286733366,130.163128366475,166.652965776707,135.985843794166,171.041589064061,165.982771532478
"1405","rna-XM_069264225.1","NC_091137.1","LOC138320919","XM_022475408.1","LOC111129179","uncharacterized","GO:0043167",225.641901656233,0.0581200431806736,0.118301562738914,0.491287197185569,0.623223333700243,0.927270890598267,160.881849526729,192.879018550044,272.538642493044,203.560780243697,234.734896166258,231.438305504429,234.27950213024,230.406883109649,260.325388340902,187.35583028121,260.410062854392,259.891716667346,312.560362515876,204.248288216689,237.357874390759,241.344133846172,172.270481477045,226.076465307802,187.70717979338,202.570371708992
"1687","rna-XM_069267586.1","NC_091138.1","LOC138323176","XM_022463473.1","LOC111121973","forkhead box protein J1-B-like","GO:0003677;GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641",317.061295334081,-0.332930543553817,0.672733950820757,-0.494891841191649,0.620676470163717,0.927270890598267,288.88273710639,227.22733692197,685.21240258003,449.111676591475,474.284867125671,176.699785115415,352.503880520036,328.036918325602,345.347484869749,207.760920707876,0,406.539080304093,241.982216141323,0,328.281253693671,291.963128210912,217.210607079752,427.505496427911,496.459176462865,396.216938496883
"2206","rna-XM_069272922.1","NC_091134.1","LOC138326932","XM_022436207.1",NA,NA,NA,222.715937413099,0.0867623483917047,0.176212825327774,0.492372494625846,0.622456039977335,0.927270890598267,187.891211126107,212.695356072309,357.586162136264,277.499897731318,195.010529122738,179.580759872731,186.55589984445,142.539851415291,269.090552931505,151.183169979392,222.23476568202,216.712215152082,161.321477427549,148.080008957099,274.684314315113,212.418994209178,265.895743149352,236.275403592364,295.594951356865,261.467484188258
"3180","rna-XM_069285673.1","NC_091145.1","LOC138336257","XM_022443048.1","LOC111107722","uncharacterized","GO:0031410",163.145123286138,0.593168156095464,1.2100986952019,0.49018163431413,0.624005375620416,0.927551499852316,0,0,321.827545922637,219.078866629988,0,266.970327511333,241.871893402979,250.909190504999,0,0,0,235.450489394555,189.55273597737,180.419321258075,293.826078378884,295.578770665536,93.625261672307,243.074695782072,222.792633960367,207.924654661652
"1915","rna-XM_069269225.1","NC_091138.1","LOC138324139","XM_022458558.1","LOC111118871","dynein regulatory complex subunit 3-like","GO:0003674",191.190986994553,-0.0933926183858798,0.191355876859796,-0.488057225722457,0.625509307677545,0.929345102566543,190.239851265184,173.062681027779,129.504177638539,243.725239125861,99.9128019579459,245.843179291012,194.148291117189,213.809777122937,290.126947948951,191.993350832725,194.966696273183,174.347421212577,150.230625854405,117.442765724596,166.533347354807,139.202234503035,288.365805950706,221.826907689234,174.55013448076,223.987503519634
"2026","rna-XM_069270801.1","NC_091134.1","LOC138325247","XM_022436591.1","LOC111103370","synaptotagmin-1-like","GO:0006810;GO:0007267;GO:0008289;GO:0031410;GO:0043167",136.441034215165,-0.902776782117642,1.85205984535961,-0.487444714262109,0.625943212750425,0.929547972949087,186.716891056569,0,252.243211669094,0,0,394.693541752367,335.149843325204,479.363472910329,129.724435940921,0,0,0,421.452359779471,0,0,0,0,146.184782078729,281.56076969007,101.731376100551
"2193","rna-XM_069272593.1","NC_091139.1","LOC138326495","XM_022459034.1","LOC111119159","terminal uridylyltransferase 4-like","GO:0016779;GO:0043167",136.493758212532,0.370364562420375,0.762321144396256,0.485837976741018,0.627082046149586,0.930796997276165,72.8078443113666,210.053177736007,148.833159375634,136.011463032784,0,0,188.725154493804,162.065858458482,117.453205514077,154.893186420604,0,189.012157576252,156.280181257938,146.377939888627,236.400786187571,157.280446776157,134.820376808122,199.729208072682,173.672998126585,145.458020213946
"15","rna-XM_069245006.1","NC_091145.1","LOC138304753","XM_022442541.1",NA,NA,NA,77.8051767796239,0.224183211741998,0.491290693301574,0.456314794476241,0.648163626777175,0.932033057180988,84.5510450067483,84.5497067616632,66.6849869929789,136.924291643742,0,83.5482679621798,65.0776394806221,29.2890105647859,49.0849217073754,117.793022008484,84.5310151673942,114.873768182119,55.4542578657199,52.7641411226445,71.7816152391409,48.811173137428,223.764375396814,22.9476111402656,81.5736809382446,82.0990052741289
"16","rna-XM_069245011.1","NC_091145.1","LOC138304754","XM_022442109.1","LOC111107113","dual specificity tyrosine-phosphorylation-regulated kinase 2-like","GO:0006464;GO:0016301;GO:0043167",171.254965874502,-0.372585678989104,0.794271646436688,-0.469090997595875,0.639004593584223,0.932033057180988,212.551932586409,0,390.445431089326,252.853525235444,192.602991726161,206.469857607686,186.55589984445,185.497066910311,232.276861650973,73.2728247139386,0,178.420959091376,169.387551298926,0,236.400786187571,170.839105980998,84.2627355050763,214.177703975812,203.495634168524,235.588449917065
"20","rna-XM_069245037.1","NC_091145.1","LOC138304773","XM_022442112.1",NA,NA,NA,555.922654383941,-0.0758928004448302,0.165731739388124,-0.457925565284138,0.647005919042235,0.932033057180988,595.380275255853,315.740311188086,750.930940486154,577.820510736593,570.586362988751,610.766648551108,597.629655897046,478.38717255817,795.00042836767,411.811824974541,526.273739590551,449.718581819358,462.79098837028,311.47863953045,669.004654028794,543.250278807301,558.00655956695,584.739128314916,563.998675734315,745.13771091193
"24","rna-XM_069245071.1","NC_091145.1","LOC138304795","XM_022442009.1",NA,NA,NA,511.713899655448,0.0979480116443866,0.21507602993386,0.455411101248742,0.6488135102404,0.932033057180988,593.031635116776,253.64912028499,679.413708058901,471.932391865432,526.046921152077,390.852242075945,540.144407689164,464.718967627936,624.956235309977,397.899263319996,516.729915297458,405.724372728334,525.303060873455,244.24691132579,1037.48361225638,439.300558236852,407.269888274536,598.337712694332,617.50399333897,499.733075581654
"27","rna-XM_069245106.1","NC_091134.1","LOC138304798","XM_022436298.1","LOC111103220","radixin-like","GO:0005856;GO:0008092",847.649383142762,0.260313625373379,0.557364150363992,0.467044077383483,0.640468342989009,0.932033057180988,446.241626424505,483.518635543261,478.39229799311,745.780975152917,1088.20690325281,374.526718451151,1327.58384540469,1029.02057117614,376.025560936858,1364.35854625574,1307.50392815373,1324.71451818528,1486.17411080129,608.489691978885,622.107332072555,667.086032878183,1060.77421474724,0,1320.96734938706,841.514804059821
"83","rna-XM_069245756.1","NC_091146.1","LOC138305502","XM_022450798.1","LOC111112917","cysteine dioxygenase type 1-like","GO:0016491;GO:0043167",164.084654274852,-0.37011331670238,0.812306524750616,-0.455632578866712,0.648654211691254,0.932033057180988,226.643773420867,265.538922798348,176.860182894422,244.63806773682,0,226.636680908902,207.163819013314,278.245600365466,77.1334483973043,147.47315353818,77.713997815185,210.194554546004,0,209.354495422106,189.503464231332,0,55.2389043866612,196.329561977828,283.31504239842,209.709415645873
"86","rna-XM_069245764.1","NC_091146.1","LOC138305507","XM_022454301.1","LOC111115533","BPTI/Kunitz domain-containing protein 4-like","GO:0030234",241.123066916137,0.256094933221619,0.564279648499706,0.453844000758345,0.649941111448439,0.932033057180988,77.5051245895193,513.903686410734,7.73159269483813,54.769716657497,327.425085934473,58.5798200654364,165.947980675586,81.032929229241,254.18977312748,656.672910094538,576.719667996899,272.927037879501,277.271289328599,462.111752090258,127.292731024077,150.049161866908,161.035450076368,243.924607305786,308.751996669485,44.6190246055048
"158","rna-XM_069247362.1","NC_091147.1","LOC138306858","XM_022432768.1","LOC111100683","transmembrane 9 superfamily member 2-like","GO:0005575",150.708968597534,0.552790142754944,1.20352497614791,0.459309240531297,0.646012112975362,0.932033057180988,0,0,234.847128105708,192.606836912198,0,245.843179291012,117.13975106512,223.572780644532,207.734400797285,0,0,232.191659091516,267.188696989377,205.950357285161,225.872815952497,244.05586568714,101.115282606092,264.322483874911,251.738133648131,0
"172","rna-XM_069247487.1","NC_091147.1","LOC138306918","XM_022488951.1","LOC111137486","tubulin beta chain","GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",445.460280332622,0.272162061703525,0.576438620628571,0.472144044420114,0.636823976353219,0.932033057180988,1047.49350202805,79.2653500890593,645.587990018984,466.455420199682,434.56050008215,376.447368289362,0,229.430582757489,645.116113868363,111.300493236362,411.747848073436,519.783433334692,345.832917235307,433.176577926227,849.894324431429,290.1553069836,208.784333529245,466.601426518733,765.74003719449,581.832080855783
"245","rna-XM_069248669.1","NC_091147.1","LOC138307786","XM_022484110.1","LOC111134769","glypican-5-like","GO:0005886;GO:0007165;GO:0031012",331.891979818418,-0.084155130749532,0.178365595130084,-0.471812575111007,0.637060574260092,0.932033057180988,345.250100444222,129.466738478797,414.606658260695,470.106734643516,257.60650143374,423.503289325532,408.904501403242,315.345013747528,377.778593854979,270.831200208482,392.660199487251,277.81528333406,310.543844048031,359.136573447677,267.027608689604,387.777653258456,238.744417264383,322.116467487432,346.468859898996,322.149357651745
"265","rna-XM_069249036.1","NC_091147.1","LOC138308087","XM_022484854.1",NA,NA,NA,90.8021435263905,-0.861783107517607,1.80116007091,-0.478460033306317,0.632322813913325,0.932033057180988,0,0,177.826631981277,0,0,193.985633659314,266.818321870551,199.165271840544,163.908577844272,169.733252185453,0,0,0,0,274.684314315113,80.4480446153906,0,81.5915062764998,207.881315939398,0
"355","rna-XM_069250198.1","NC_091148.1","LOC138309070","XM_022439392.1","LOC111105223","uncharacterized","GO:0005840;GO:0008135",653.613569477756,0.307552112831537,0.661283835385383,0.465083367193305,0.641871756617568,0.932033057180988,804.409247633647,772.837163368328,217.451044542323,13.6924291643742,629.571029204888,108.516715858923,50.9774842598207,1707.54931592702,1497.96662853401,38.9551726327268,1277.50905180401,51.3265772728615,540.426949382288,335.307606489064,869.0360884952,685.164245151305,1107.58684558339,1235.77135547949,293.840678648516,834.37576012294
"365","rna-XM_069250308.1","NC_091148.1","LOC138309155","XM_022454601.1","LOC111115748","clathrin light chain B-like","GO:0005198;GO:0005794;GO:0005886;GO:0016192;GO:0031410;GO:0032991",121.362201887878,-0.449690090572536,0.989574630016152,-0.454427667133297,0.649521042650671,0.932033057180988,0,149.283076001062,81.1817232958004,81.2417463752872,114.358026337408,203.588882850369,92.193322597548,194.283770079746,62.2326685932796,422.941874298177,0,17.1088590909538,228.874846100335,77.4441426154944,81.3524972710264,111.181005479697,0,399.458416145364,110.519180626009,0
"524","rna-XM_069253745.1","NW_027188066.1","LOC138313098","XM_022479366.1",NA,NA,NA,347.911174338674,0.622307274466229,1.33769904920582,0.46520723389591,0.64178305886248,0.932033057180988,0,649.975870730286,0,0,576.605206480194,0,0,76.1514274684433,257.695838963721,1179.78522830544,635.346017225898,874.995936365924,294.411696305276,457.856579419077,201.945610872783,64.1776535695813,190.059281194783,623.835058405738,875.382081466324,0
"580","rna-XM_069255058.1","NC_091135.1","LOC138314625","XM_022450302.1","LOC111112642","band 4.1-like protein 5","GO:0005856;GO:0008092",67.1965969686591,-0.466654180300385,1.00540885826744,-0.464143692850035,0.642544799552724,0.932033057180988,116.257686884279,0,124.671932204265,92.1956897067866,57.7808975178482,104.675416182501,125.816769662536,118.132342611303,40.3197571167727,0,0,83.10017272749,0,89.3586260948012,57.4252921913128,46.0994412964598,0,95.1900906559165,93.8535898966901,99.0542346242207
"678","rna-XM_069256213.1","NC_091135.1","LOC138315308","XM_022483423.1","LOC111134425","guanine nucleotide-binding protein G(o) subunit alpha","GO:0003924;GO:0007165;GO:0043167",284.494479660125,-0.31426003036732,0.659709066895167,-0.476361545016114,0.63381682603251,0.932033057180988,299.451617732234,0,685.21240258003,225.468666906696,452.617030556478,346.677295797091,370.942545039546,310.46351198673,221.75866414225,241.151068678785,0,338.918351516038,324.659473322942,294.457948845726,371.350222837156,277.500558392415,92.689009055584,207.378411786104,304.366314898612,324.826499128075
"708","rna-XM_069256553.1","NC_091135.1","LOC138315493","XM_022490052.1","LOC111138197","charged multivesicular body protein 4b-like","GO:0007034",328.237631812462,-0.0423141764345666,0.0875873001167333,-0.483108582844451,0.62901864022522,0.932033057180988,306.497538149463,401.6111071179,296.699869664413,315.838699391566,326.221317236185,366.844119098307,299.357141610862,359.278529594707,325.187606311362,332.046471488481,398.113813369018,280.259406061339,282.31258549821,319.137950338576,269.89887329917,335.350837666404,303.345847818275,411.357177477353,306.997723961136,328.396021096515
"784","rna-XM_069257475.1","NC_091135.1","LOC138316004","XM_022486411.1","LOC111135926","protein-glutamine gamma-glutamyltransferase 4-like","GO:0006464;GO:0016746",180.658161404421,0.290569087908951,0.621497850380376,0.467530318457439,0.640120505802705,0.932033057180988,259.524735367936,0,249.34386440853,183.478550802615,208.251984803911,216.073106798741,202.825309714606,187.44966761463,118.329721973137,0,158.154802571254,140.129703030669,149.222366620483,298.713121516907,223.95863954612,259.422346119293,167.58921839343,208.228323309817,226.301179377066,156.166586119267
"826","rna-XM_069257846.1","NC_091135.1","LOC138316236","XM_022483789.1","LOC111134612","CD109 antigen-like","GO:0005615;GO:0030234",330.237918081975,0.0465769493473627,0.0970464438176975,0.479944936826927,0.631266547048151,0.932033057180988,314.71777863623,324.987935365143,429.103394563516,292.10515550665,315.387398951588,336.11372168693,348.165371221328,293.866406000018,309.410310048277,285.67126597333,332.670446787809,364.174286364589,321.634695621175,252.757256668152,397.191604323247,307.329608643065,288.365805950706,419.856292714489,349.10026896152,322.149357651745
"828","rna-XM_069257901.1","NC_091135.1","LOC138316274","XM_022487166.1","LOC111136360","low-density lipoprotein receptor-related protein 12-like","GO:0003674",101.822858634277,0.351001882648808,0.727717748604298,0.482332447328653,0.629569800815421,0.932033057180988,24.6607214603016,195.521196886346,132.403524899103,45.6414305479141,208.251984803911,72.9846938520191,46.6389749611125,52.7202190166146,24.5424608536877,91.822906919999,167.698626864347,96.950201515405,57.4707763335642,0,183.760935012201,45.1955306828037,0,220.127084641807,221.038361252018,149.027542182386
"851","rna-XM_069258337.1","NC_091134.1","LOC138316666","XM_022485360.1","LOC111135365","nuclear receptor subfamily 0 group B member 1-like","GO:0003677;GO:0005634;GO:0007165;GO:0009058;GO:0034641",120.250540939168,-0.370857778600515,0.769503698018955,-0.481944114830466,0.629845646586262,0.932033057180988,76.3308045199811,0,209.719451847484,144.226920531409,72.2261218973103,157.493286733304,131.239906285921,179.639264797353,247.177641454998,138.19811243515,0,119.762013636677,0,127.65518013543,154.091200713356,49.7150837510841,146.055408208799,108.788675035333,204.372770522699,138.318976277065
"889","rna-XM_069258844.1","NC_091136.1","LOC138317283","XM_022476255.1","LOC111129799","calmodulin-like protein 12","GO:0043167",132.371332488435,-0.0742093210141924,0.1623984137102,-0.456958410607501,0.647700938935243,0.932033057180988,163.230489665806,81.9075284253612,165.262793852165,165.221978583449,127.599482018582,89.3102174768129,154.017080104139,102.511536976751,184.944972861718,122.430542559999,128.159926221533,140.944410606429,159.304958959704,118.293800258832,133.992348446396,137.394413275723,119.840334940553,99.4396482744842,92.0993171883407,161.520869071927
"1053","rna-XM_069260434.1","NC_091136.1","LOC138318236","XM_022475320.1","LOC111129161","probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial","GO:0005975;GO:0006520;GO:0009056;GO:0016491",147.071372869422,0.215961272266625,0.472128731637075,0.457420313137465,0.647368966652825,0.932033057180988,105.688806258435,0,225.182637237161,107.713776093077,201.02937261418,187.263359225575,244.041148052333,169.876261275758,78.8864813154248,40.8101808533329,235.868800386439,123.020843939716,214.759216825424,131.059318272375,173.232964777127,162.703910458093,84.2627355050763,223.526730736661,126.307635001153,106.193278561101
"1070","rna-XM_069260643.1","NC_091136.1","LOC138318351","XM_022478705.1","LOC111131267","serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma-like","GO:0008150",176.395952168426,0.214736570829543,0.449434306527797,0.477793011593925,0.632797535616849,0.932033057180988,189.065531195645,0,213.585248194903,174.350264693032,235.938664864547,194.94595857842,191.979036467835,171.828861980077,185.821489320778,75.1278329345446,212.690941388927,178.420959091376,209.717920655813,74.8910390127858,214.387757514234,255.806703664669,74.9002093378456,222.676819212947,242.966770106385,208.817035153763
"1081","rna-XM_069260783.1","NC_091136.1","LOC138318438","XM_022477317.1",NA,NA,NA,227.820681458634,-0.455386432512598,0.97476120199424,-0.467177429283125,0.640372940571881,0.932033057180988,135.04680799689,0,525.748303248993,251.027868013528,314.1836302533,290.978450488971,322.134315429079,323.155416564804,342.717935492568,129.850575442423,0,100.209031818444,120.991108070662,0,403.891221745566,354.332960553181,0,271.971687588333,359.625905211616,310.548411254314
"1101","rna-XM_069260989.1","NC_091136.1","LOC138318539","XM_022476778.1","LOC111130083","syntaxin-5-like","GO:0005575;GO:0016192",66.5574313925473,-0.537599149078681,1.16436849199235,-0.461708774134547,0.644290178124463,0.932033057180988,0,132.108916815099,0,117.754890813618,42.1319044400977,97.9531417487625,129.070651636567,75.1751271162838,92.0342282013289,102.025452133332,47.7191214654645,189.012157576252,0,82.5503498209116,0,0,36.5138520521997,101.139471321911,85.959362709118,0
"1157","rna-XM_069261609.1","NC_091136.1","LOC138318852","XM_022476084.1","LOC111129627","uncharacterized","GO:0006464;GO:0006520;GO:0016301;GO:0043167",75.6219755767596,-0.771209672952819,1.60721623189201,-0.479841889130844,0.631339824412503,0.932033057180988,108.037446397512,0,195.222715544663,88.5443752629534,0,178.620434953626,98.7010865456102,194.283770079746,90.2811952832084,0,0,0,0,0,86.1379382869691,0,0,147.034693602442,162.270225522315,163.305630056148
"1275","rna-XM_069262789.1","NC_091136.1","LOC138319639","XM_022474537.1","LOC111128731","uncharacterized transmembrane protein DDB_G0289901-like","GO:0030234",89.9985050810623,-0.671553606217001,1.47637268879036,-0.454867264421713,0.649204734931023,0.932033057180988,216.074892795023,0,149.799608462489,45.6414305479141,0,57.6194951463309,162.694098701555,173.781462684396,117.453205514077,182.718309729695,0,0,0,251.05518759968,0,105.757541797761,210.656838762691,0,0,126.718029879634
"1361","rna-XM_069263827.1","NC_091137.1","LOC138320677","XM_022472191.1",NA,NA,NA,76.9529569819159,0.490429845212639,1.03482002753042,0.473927670672397,0.635551486372687,0.932033057180988,54.0187231987559,60.7701017349454,46.3895561690288,166.134807194407,60.1884349144253,112.358015535345,49.8928569351436,0,90.2811952832084,0,0,97.7649090911647,0,160.845526970642,118.67893719538,131.970949593787,121.712840173999,147.884605126156,120.16768052193,0
"1368","rna-XM_069263871.1","NC_091137.1","LOC138320702","XM_022464817.1","LOC111122823","diacylglycerol kinase beta-like","GO:0006629;GO:0007165;GO:0009056;GO:0016301;GO:0034641;GO:0043167;GO:0044281;GO:0051186",182.987863027018,-0.502617617852391,1.08403879342005,-0.463652796286629,0.642896521622514,0.932033057180988,288.88273710639,305.171597842878,277.370887927318,272.022926065568,0,258.327403239384,0,258.719593322275,255.9428060456,229.093515244846,0,238.709319697594,115.949811901051,277.437258161002,228.744080562062,0,234.063154180768,107.93876351162,311.383405732009,0
"1432","rna-XM_069264474.1","NC_091137.1","LOC138321065","XM_022472393.1",NA,NA,NA,488.586127956145,0.0450902460156426,0.0993631622451418,0.453792381369658,0.649978267643811,0.932033057180988,352.296020861451,607.701017349454,505.452872425043,492.927449917473,387.613520848899,526.258055669822,519.5364885203,513.533985235913,374.272528018738,532.387359313933,422.655075836971,543.409953031724,455.733173732825,543.811067376933,460.359425733691,476.360893396751,487.78761331272,600.037535741759,486.810676566944,482.777846231562
"1525","rna-XM_069265429.1","NC_091137.1","LOC138321629","XM_022454160.1","LOC111115421","sperm-associated antigen 16 protein-like","GO:0003674",86.7415729994511,-0.345606526569568,0.758324886440258,-0.45574994669095,0.648569800990165,0.932033057180988,69.2848841027521,0,176.860182894422,147.878234975242,48.1507479315402,115.238990292662,109.547359792381,38.0757137342217,198.969236206683,66.7802959418174,0,102.653154545723,79.6524794798522,0,86.1379382869691,118.412290388946,111.414061390045,78.1918601816457,92.0993171883407,95.4847126557803
"1531","rna-XM_069265494.1","NC_091137.1","LOC138321661","XM_022485387.1","LOC111135375","cysteine sulfinic acid decarboxylase-like","GO:0016829;GO:0043167;GO:0044281",134.405632448499,0.128835849021231,0.274892611287302,0.468677016882711,0.639300517364423,0.932033057180988,122.12928723197,272.144368639103,76.3494778615266,61.1595169342049,156.489930777506,95.072166991446,91.108695272871,117.156042259144,127.09488656374,165.095731633938,302.675570438089,99.3943242426841,157.28844049186,166.802768710296,145.477406884659,77.7363127744224,108.605303539876,118.987613319896,114.904862396882,112.439942005872
"1589","rna-XM_069266602.1","NC_091138.1","LOC138322620","XM_022461661.1",NA,NA,NA,337.422162348298,-0.405501813096713,0.886486722384867,-0.457425704026128,0.647365092600828,0.932033057180988,435.672745798661,133.43000598325,842.743603737357,0,753.559205128604,377.407693208467,289.595495688768,374.899335229259,638.103982195881,0,140.43055745551,444.830336364799,228.874846100335,396.58209295407,542.669011207906,331.735195211779,0,91.7904445610623,272.789406148323,453.329289991929
"1650","rna-XM_069267349.1","NC_091134.1","LOC138323026","XM_022481121.1","LOC111133056","pre-mRNA-splicing factor SPF27-like","GO:0006397",139.077647834537,-0.095047670733826,0.196553265721276,-0.483572075920677,0.628689596333825,0.932033057180988,126.826567510122,212.695356072309,129.504177638539,97.6726613725362,78.2449653887528,129.643864079245,159.440216727524,176.710363740875,172.673742434874,153.038178199998,149.974381748603,138.50028787915,135.106737345572,51.9131065884083,134.949436649585,136.490502662067,128.266608491061,154.683897315864,142.096089376297,173.121815469359
"1658","rna-XM_069267387.1","NC_091138.1","LOC138323059","XM_022461633.1",NA,NA,NA,165.247138226721,0.356914209948211,0.749889456631972,0.475955764935333,0.634105892441205,0.932033057180988,84.5510450067483,351.409718728163,0,54.769716657497,262.421576226894,30.7303974113765,178.963508571711,93.7248338073149,154.266896794609,238.368556347876,429.47209318918,211.823969697524,179.470143638148,292.755879777254,101.451349537986,87.6793295246392,31.8325889685844,184.430800645838,336.820360003075,0
"1693","rna-XM_069267626.1","NC_091138.1","LOC138323208","XM_022456530.1",NA,NA,NA,142.454316837545,0.146367663048967,0.317291860605131,0.461302923969807,0.64458128744155,0.932033057180988,54.0187231987559,142.677630160307,68.6178851666884,195.345322745072,167.323849062102,167.09653592436,158.355589402847,108.369339089708,139.366116990584,150.255665869089,268.590483677043,134.426750000351,194.594032146981,188.929666600437,182.803846809012,190.725139481432,58.0476622368304,166.582658647854,72.8023173964979,40.1571221449543
"1731","rna-XM_069267952.1","NC_091138.1","LOC138323370","XM_022460056.1","LOC111119654","protein BUD31 homolog","GO:0005634",142.805001045593,0.0610001091085789,0.128211507523646,0.4757771770005,0.634233131199652,0.932033057180988,151.487288970424,204.768821063403,128.537728551684,157.919349695783,92.6901897682149,165.175886086149,121.478260363828,101.535236624591,140.242633449644,134.488095993938,167.698626864347,167.829760606499,141.156292749105,142.973801751682,119.636025398568,161.799999844437,135.756629424845,158.083543410718,126.307635001153,136.534215292845
"1875","rna-XM_069268945.1","NC_091138.1","LOC138323976","XM_022460495.1","LOC111119917","voltage-dependent anion-selective channel protein 2-like","GO:0005739;GO:0022857",1887.42049664727,-0.0501890049689232,0.104744329377622,-0.479157251443972,0.631826763231779,0.932033057180988,2006.91299884073,2126.95356072309,1612.03707687375,1840.2624796919,1846.58118317457,2111.75449711303,1910.02871875626,1613.8244821197,1703.94799641318,2431.91577721452,1651.08160270507,1830.64792273206,1662.61947673767,2002.48425905778,1583.02388807386,1813.24469099409,2738.53890391498,1816.26092617584,1956.01406980952,1490.27542182386
"2057","rna-XM_069271090.1","NC_091139.1","LOC138325431","XM_022460032.1","LOC111119640","single-stranded DNA-binding protein 3-like","GO:0003677",87.0972925985017,0.818259841526218,1.79731930686536,0.455266817866279,0.648917295210355,0.932033057180988,0,0,387.546083828761,0,0,130.60418899835,0,0,112.194106759715,0,0,94.5060787881259,0,255.310360270861,111.022231569871,107.565363025073,0,108.788675035333,215.77554312697,218.633220566974
"2213","rna-XM_069272963.1","NC_091140.1","LOC138327001","XM_022469852.1",NA,NA,NA,663.503782487717,0.0416116003688148,0.0903700736235973,0.460457745582153,0.645187694210722,0.932033057180988,597.728915394929,659.223494907343,731.601958749058,736.652689043334,609.106961333984,534.900979941772,723.446425559583,707.817755315659,536.428072944889,700.26560327878,766.232750388315,713.683836365502,660.409798219027,654.44555682764,685.275153482999,648.103909991406,844.499860284209,619.585500787171,501.721994587913,638.944432350829
"2301","rna-XM_069274238.1","NC_091134.1","LOC138327827","XM_022432609.1","LOC111100577","uncharacterized","GO:0043167",408.701910935923,0.254535628976306,0.553851233578517,0.459574003892187,0.645822022186868,0.932033057180988,569.545233726013,314.419222019935,463.895561690288,626.200427117382,458.63587404792,0,108.462732467704,233.335784166128,664.399475967689,288.453778304239,459.466969538901,606.957143940981,276.263030094677,412.751749104558,334.023782912803,385.065921417488,1113.20436128373,179.331331503557,483.302131150245,196.323708264221
"2406","rna-XM_069275936.1","NC_091141.1","LOC138329159","XM_022488847.1","LOC111137396","sorting and assembly machinery component 50 homolog","GO:0005575",161.606165896017,-0.0653733545236592,0.14384317602168,-0.454476578811123,0.649485845629276,0.932033057180988,123.303607301508,162.493967682571,141.101566680796,222.730181073821,185.38037953643,157.493286733304,176.794253922357,170.852561627918,173.550258893935,139.125616545453,148.610978278161,193.08569545505,177.453625170304,189.780701134673,133.035260243208,227.785474641331,104.860293072984,141.935224460161,131.570453126201,131.179932340184
"2483","rna-XM_069276902.1","NC_091141.1","LOC138329661","XM_022478885.1","LOC111131392","CD82 antigen-like","GO:0005575",276.057265019128,-0.202447411530289,0.44472644134847,-0.455217843392538,0.648952524755307,0.932033057180988,304.148898010386,163.815056850722,455.197519908595,329.53112855594,286.496950192664,314.986573466609,364.434781091484,333.894720438559,283.114816276469,118.720526118787,0,287.591774243176,252.064808480545,255.310360270861,345.508841351065,328.119552757155,289.302058567429,209.078234833531,350.854541669869,248.974157298717
"2553","rna-XM_069278001.1","NC_091141.1","LOC138330403","XM_022484502.1","LOC111134929","ADP-ribosylation factor 6","GO:0043167",87.7206085466011,0.848979822227026,1.79207248569677,0.473741898836717,0.635683971206281,0.932033057180988,0,0,120.806135856846,0,0,257.367078320278,0,138.634650006653,0,109.445485015756,0,192.270987879291,151.238885088327,0,115.807672585814,217.842457891114,0,225.226553784088,0,225.772264503854
"2601","rna-XM_069278748.1","NC_091142.1","LOC138331245","XM_022481693.1",NA,NA,NA,78.1435813491821,0.353218355073039,0.740435846862692,0.477041132691865,0.633332831890034,0.932033057180988,0,60.7701017349454,98.5778068591862,125.970348312243,130.007019415159,52.8178705508033,119.309005714474,50.7676183122955,48.2084052483152,0,0,92.0619560608468,105.867219561829,135.314490943556,117.721848992191,47.907262523772,115.159071856938,97.7398252270571,75.4337264590219,89.2380492110096
"2614","rna-XM_069278935.1","NC_091142.1","LOC138331366","XM_022485016.1",NA,NA,NA,174.047945337714,-0.203298514461197,0.42557407225125,-0.47770418293052,0.632860766710607,0.932033057180988,193.762811473798,0,287.035378795866,263.807468566944,245.568814450855,136.366138512983,206.079191688637,236.264685222606,143.748699285885,150.255665869089,89.9846290491616,137.68558030339,149.222366620483,165.951734176059,186.632199621766,225.073742800363,167.58921839343,191.230092835546,182.444361668332,122.256127419083
